id,title,type,release_year,runtime,genres,imdb_score
ts42218,Sin senos sí hay paraíso,SHOW,2016,47,"['action', 'drama', 'romance', 'crime']",6.5
tm220473,Colin Quinn: Unconstitutional,MOVIE,2015,55,['comedy'],7.1
tm245148,Jim Jefferies: Freedumb,MOVIE,2016,86,"['comedy', 'documentation']",7.7
tm274053,Asperger's Are Us,MOVIE,2016,83,"['documentation', 'comedy', 'drama']",6.6
tm239762,Tony Robbins: I Am Not Your Guru,MOVIE,2016,115,['documentation'],6.6
tm197503,Hunterrr,MOVIE,2015,141,"['romance', 'drama', 'comedy']",7.0
tm201906,Belgica,MOVIE,2016,127,"['drama', 'european']",6.7
ts38769,Chelsea,SHOW,2016,52,['comedy'],6.0
tm233344,Kapoor & Sons,MOVIE,2016,140,"['drama', 'romance', 'comedy', 'family']",7.7
tm240162,Udta Punjab,MOVIE,2016,148,"['drama', 'action', 'crime']",7.7
tm211478,Tamasha,MOVIE,2015,139,"['drama', 'comedy', 'romance']",7.3
ts41294,Mossad 101,SHOW,2015,42,"['action', 'drama']",6.7
tm244758,Breaking the Bank,MOVIE,2016,106,['comedy'],4.8
tm321189,All About Asado,MOVIE,2016,90,['documentation'],6.5
ts41485,Vanished 46,SHOW,2016,63,"['drama', 'action', 'scifi', 'crime', 'thriller']",8.2
tm245722,Chronically Metropolitan,MOVIE,2016,86,"['comedy', 'drama']",4.9
ts53543,The Miracle,SHOW,2016,18,"['drama', 'comedy', 'fantasy', 'music']",6.3
tm282915,Fate/Grand Order: First Order,MOVIE,2016,72,"['action', 'fantasy', 'animation']",5.7
ts53149,White Nights,SHOW,2016,62,['drama'],6.9
ts83224,Toon,SHOW,2016,27,['comedy'],7.6
tm232931,Hannibal Buress: Comedy Camisado,MOVIE,2016,67,['comedy'],6.6
tm227922,Anjelah Johnson: Not Fancy,MOVIE,2015,63,"['comedy', 'documentation']",5.7
ts74917,72 Cutest Animals,SHOW,2016,27,['documentation'],5.7
tm272854,Force 2,MOVIE,2016,123,"['action', 'crime', 'thriller']",6.2
tm233015,Fitoor,MOVIE,2016,131,"['romance', 'drama']",5.4
tm139590,Triumph in the Skies,MOVIE,2015,100,"['comedy', 'drama', 'romance']",4.3
tm242422,In the Shadow of Iris,MOVIE,2016,99,"['thriller', 'drama', 'crime', 'european']",6.1
tm193211,Mucize,MOVIE,2015,136,"['drama', 'comedy', 'romance', 'documentation', 'european']",7.6
tm270555,The Ivory Game,MOVIE,2016,112,"['documentation', 'european']",7.9
tm236999,Our Lovers,MOVIE,2016,88,"['romance', 'comedy', 'drama', 'european']",6.7
ts42155,Home: Adventures with Tip & Oh,SHOW,2016,21,"['comedy', 'scifi', 'animation', 'family', 'fantasy']",6.0
tm233570,Beauty and the Bestie,MOVIE,2015,119,"['action', 'comedy', 'drama']",4.6
ts55556,A Touch of Green,SHOW,2015,53,"['drama', 'war']",8.4
tm233023,Tom Segura: Mostly Stories,MOVIE,2016,73,"['comedy', 'documentation']",7.5
ts41151,Hibana: Spark,SHOW,2016,53,['drama'],7.9
tm193388,Dhanak,MOVIE,2015,106,"['drama', 'comedy']",7.9
tm234466,Jonah,MOVIE,2016,97,"['drama', 'thriller', 'romance', 'family']",5.4
tm376111,Chocolate City: Vegas Strip,MOVIE,2016,89,['drama'],3.7
tm239769,I'll Sleep When I'm Dead,MOVIE,2016,82,['documentation'],6.6
ts82582,The Truth Seekers,SHOW,2016,44,"['drama', 'action']",7.1
ts43341,Atelier,SHOW,2015,69,"['drama', 'documentation', 'comedy']",6.3
tm540757,Project Marathwada,MOVIE,2016,110,['drama'],6.5
tm207668,ABCD 2,MOVIE,2015,154,"['music', 'drama']",5.4
ts54010,My Runway,SHOW,2016,24,"['comedy', 'drama', 'fantasy', 'romance']",6.3
tm228839,Ali Baba and the 7 Dwarfs,MOVIE,2015,114,"['action', 'comedy', 'drama']",5.6
tm233366,Te3n,MOVIE,2016,136,"['thriller', 'drama']",7.3
tm230524,"Chatô, The King of Brazil",MOVIE,2015,100,"['drama', 'comedy', 'history']",5.4
tm233157,The Guardian Brothers,MOVIE,2016,103,"['animation', 'family', 'fantasy', 'comedy']",5.4
tm245042,Budhia Singh: Born to Run,MOVIE,2016,112,"['drama', 'sport']",7.6
ts55223,72 Dangerous Places to Live,SHOW,2016,45,['documentation'],6.2
tm239947,Mercy,MOVIE,2016,82,"['thriller', 'drama']",4.1
tm315345,City of Joy,MOVIE,2016,74,"['documentation', 'thriller', 'war', 'crime', 'drama']",7.5
tm239774,XOXO,MOVIE,2016,92,"['music', 'drama']",5.3
tm270982,Layla M.,MOVIE,2016,98,"['drama', 'european']",6.6
tm233196,Jessica Darling's It List,MOVIE,2016,79,['family'],5.4
tm246056,Garfunkel and Oates: Trying to be Special,MOVIE,2016,62,"['comedy', 'music']",7.3
tm311494,Slam,MOVIE,2016,100,"['comedy', 'romance', 'drama', 'european']",6.1
tm244635,The Blind Christ,MOVIE,2016,95,['drama'],5.8
tm227044,Shaandaar,MOVIE,2015,144,"['comedy', 'romance', 'drama']",3.6
ts75897,Kulipari: An Army of Frogs,SHOW,2016,23,"['action', 'animation', 'fantasy']",6.8
tm246579,Rainbow Time,MOVIE,2016,91,"['drama', 'comedy']",5.9
ts81898,Kazoops!,SHOW,2016,13,"['animation', 'comedy', 'family', 'fantasy']",7.4
ts84398,Little Things,SHOW,2016,25,"['drama', 'romance', 'comedy']",8.2
tm244868,The Flower of Aleppo,MOVIE,2016,100,"['drama', 'action', 'war']",5.4
tm245155,The Worthy,MOVIE,2016,95,"['thriller', 'action', 'scifi', 'fantasy', 'family', 'european']",5.1
ts52825,The Princess Weiyoung,SHOW,2016,45,"['drama', 'history', 'romance']",7.7
ts54022,Terrace House: Aloha State,SHOW,2016,36,"['reality', 'drama']",7.4
tm245293,You Are My Sunday,MOVIE,2016,119,"['drama', 'comedy']",7.7
tm456667,Black,MOVIE,2015,90,['action'],4.3
tm232832,The Lion Woman,MOVIE,2016,126,"['drama', 'european']",6.6
ts51367,Trailer Park Boys: Out of the Park: Europe,SHOW,2016,28,"['action', 'drama', 'comedy', 'crime']",7.0
tm239933,07:19,MOVIE,2016,94,"['history', 'thriller', 'drama']",5.8
ts53346,Chasing Cameron,SHOW,2016,28,['reality'],3.5
tm247644,Schubert in Love,MOVIE,2016,94,"['comedy', 'european']",5.0
tm212968,Frank and Cindy,MOVIE,2015,102,"['comedy', 'drama']",6.1
tm211424,Dharam Sankat Mein,MOVIE,2015,129,"['comedy', 'drama', 'family', 'fantasy', 'thriller']",6.3
ts35505,Old Money,SHOW,2015,47,"['comedy', 'drama', 'european']",7.3
ts78442,Coach Snoop,SHOW,2016,29,['documentation'],6.7
ts43258,Stories by Rabindranath Tagore,SHOW,2015,43,['drama'],8.7
tm230927,Puerto Ricans in Paris,MOVIE,2015,82,['comedy'],5.3
tm244577,Love O2O,MOVIE,2016,105,"['comedy', 'romance', 'drama']",6.4
tm227523,Fifty,MOVIE,2015,101,"['drama', 'romance', 'sport', 'thriller']",6.0
ts82327,Три кота,SHOW,2015,5,"['animation', 'scifi', 'comedy', 'family']",7.0
tm230426,"Liar, Liar, Vampire",MOVIE,2015,66,"['comedy', 'family']",5.7
ts248736,The Governor,SHOW,2016,45,['drama'],7.3
tm240728,Patton Oswalt: Talking for Clapping,MOVIE,2016,65,"['comedy', 'documentation']",6.7
tm283938,Selfie 69,MOVIE,2016,116,"['comedy', 'action', 'romance', 'european']",6.1
ts55966,LEGO Friends: The Power of Friendship,SHOW,2016,23,['animation'],6.7
tm236705,Ricardo O'Farrill: Abrazo Genial,MOVIE,2016,92,['comedy'],5.5
tm244923,My Mother's Wound,MOVIE,2016,120,"['drama', 'thriller', 'war']",7.3
tm266622,Iliza Shlesinger: Confirmed Kills,MOVIE,2016,77,['comedy'],6.6
tm134052,Umrika,MOVIE,2015,98,"['comedy', 'drama']",6.6
tm246543,Journey to Greenland,MOVIE,2016,98,"['drama', 'comedy', 'european']",6.3
ts53065,One More Time,SHOW,2016,31,"['scifi', 'drama', 'fantasy']",6.8
tm272484,Michael Che Matters,MOVIE,2016,60,['comedy'],7.2
tm252609,76,MOVIE,2016,118,"['romance', 'drama']",5.6
tm234064,Halal Love,MOVIE,2016,95,"['romance', 'drama', 'comedy', 'european']",6.3
tm240733,100 Meters,MOVIE,2016,108,"['drama', 'comedy', 'european']",7.5
tm230478,Brent Morin: I'm Brent Morin,MOVIE,2015,67,['comedy'],6.5
tm267419,Joe Rogan: Triggered,MOVIE,2016,63,"['comedy', 'documentation']",7.4
tm232930,Kyaa Kool Hain Hum 3,MOVIE,2016,124,['comedy'],1.9
tm149212,Olmo and the Seagull,MOVIE,2015,90,"['drama', 'european', 'romance', 'family', 'documentation']",7.2
tm243931,The Beginning of Life,MOVIE,2016,98,"['documentation', 'family']",7.5
tm307997,Offline: Are You Ready for the Next Level?,MOVIE,2016,88,"['action', 'comedy', 'european']",5.0
tm219699,Phantom,MOVIE,2015,136,"['thriller', 'action', 'drama', 'crime', 'horror', 'european']",5.9
tm234136,MindGamers,MOVIE,2015,97,"['action', 'scifi', 'thriller', 'european']",3.6
tm239764,David Cross: Making America Great Again,MOVIE,2016,74,['comedy'],6.5
tm225675,Jeff Dunham: Unhinged in Hollywood,MOVIE,2015,60,['comedy'],6.7
tm244380,Barcelona: A Love Untold,MOVIE,2016,132,"['romance', 'drama']",6.6
ts54117,Luna Petunia,SHOW,2016,24,"['animation', 'family', 'fantasy']",6.3
tm244079,Sofía Niño de Rivera: Exposed,MOVIE,2016,80,['comedy'],7.3
tm263743,The Doll,MOVIE,2016,106,"['thriller', 'horror']",5.2
tm246485,U Turn,MOVIE,2016,121,"['horror', 'thriller', 'crime', 'drama']",7.5
tm267017,I Love You,MOVIE,2016,98,"['comedy', 'drama', 'romance', 'european']",4.7
tm224255,Very Big Shot,MOVIE,2015,107,"['action', 'drama', 'thriller', 'crime']",6.9
ts38812,Fearless,SHOW,2016,42,"['documentation', 'reality']",7.0
tm234292,The Heirs,MOVIE,2015,71,['drama'],5.7
tm238717,Barakah Meets Barakah,MOVIE,2016,88,"['romance', 'comedy']",6.3
ts38813,Bottersnikes & Gumbles,SHOW,2016,13,"['action', 'family', 'animation', 'comedy']",5.2
tm271974,Pettson and Findus: The Best Christmas Ever,MOVIE,2016,82,"['family', 'animation', 'comedy', 'fantasy', 'european']",5.5
tm193378,Iliza Shlesinger: Freezing Hot,MOVIE,2015,71,"['comedy', 'documentation']",6.8
tm201855,Katti Batti,MOVIE,2015,138,"['comedy', 'romance', 'drama']",4.6
ts21876,My Sunshine,SHOW,2015,45,"['drama', 'romance']",6.5
tm232267,Mike Epps: Don't Take It Personal,MOVIE,2015,60,['comedy'],4.4
tm272012,Ghost Patrol,MOVIE,2016,50,"['thriller', 'animation', 'family']",5.1
tm217986,Bangistan,MOVIE,2015,135,"['comedy', 'drama']",4.5
tm215911,Ludo,MOVIE,2015,90,"['horror', 'thriller', 'fantasy']",2.8
tm327551,Born in Syria,MOVIE,2016,86,"['documentation', 'european']",7.7
tm238486,Theo Von: No Offense,MOVIE,2016,65,"['comedy', 'documentation']",5.6
tm295349,Ricardo O'Farrill: abrazo navideño,MOVIE,2016,31,['comedy'],5.7
tm233648,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",MOVIE,2015,74,['comedy'],6.5
tm286268,#Rucker50,MOVIE,2016,56,['documentation'],5.2
tm214589,The Breakup Playlist,MOVIE,2015,117,"['romance', 'drama', 'music']",6.5
tm375681,S Storm,MOVIE,2016,90,"['thriller', 'drama', 'crime', 'action']",5.1
tm316567,HiGH&LOW: The Red Rain,MOVIE,2016,110,"['action', 'drama']",6.1
tm218683,The Massively Mixed-Up Middle School Mystery,MOVIE,2015,39,"['comedy', 'thriller']",7.3
tm243070,Those who fear are dead,MOVIE,2016,110,['drama'],3.6
tm247444,Poshter Girl,MOVIE,2016,140,['comedy'],6.6
tm224275,3000 Nights,MOVIE,2015,103,['drama'],7.0
tm66466,Wazir,MOVIE,2016,103,"['thriller', 'crime', 'drama', 'action']",7.2
tm340927,Motu Patlu: King Of Kings,MOVIE,2016,109,"['animation', 'action', 'comedy']",6.5
tm219739,The Love Affair,MOVIE,2015,125,"['romance', 'drama']",6.3
tm231911,Everyday I Love You,MOVIE,2015,122,"['romance', 'drama']",7.0
tm242002,Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,MOVIE,2016,74,['comedy'],5.9
ts81027,Spark,SHOW,2016,14,['drama'],7.0
tm554110,The CEO,MOVIE,2016,105,"['drama', 'thriller']",5.6
tm211273,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),MOVIE,2015,78,['comedy'],6.8
ts83449,Love Storm,SHOW,2016,87,['family'],5.5
tm273933,Reggie Watts: Spatial,MOVIE,2016,61,"['comedy', 'music']",6.0
ts83450,Close Your Eyes Before It's Dark,SHOW,2016,84,"['thriller', 'crime', 'drama']",7.0
ts53017,Best Lover,SHOW,2016,45,"['drama', 'romance']",6.8
tm549892,Aerials,MOVIE,2016,90,"['thriller', 'drama', 'scifi']",1.5
tm528287,Chhota Bheem in African Safari,MOVIE,2015,62,['animation'],6.5
tm317850,Meet The in-Laws,MOVIE,2016,75,['comedy'],6.0
tm207734,Chris D'Elia: Incorrigible,MOVIE,2015,83,"['comedy', 'documentation']",6.4
ts52950,Miss in Kiss,SHOW,2016,27,"['comedy', 'drama']",7.7
tm244842,Ordinary People,MOVIE,2016,107,['drama'],7.3
tm350159,Couple Of Days,MOVIE,2016,103,['drama'],6.4
tm226320,Kara Bela,MOVIE,2015,100,"['comedy', 'action', 'drama']",6.7
tm279828,Vince & Kath & James,MOVIE,2016,116,['romance'],6.8
tm275726,Carlos Ballarta: el amor es de putos,MOVIE,2016,67,['comedy'],7.0
tm311456,Sen Benim HerŞeyimsin,MOVIE,2016,107,['comedy'],6.2
tm350374,Saawan,MOVIE,2016,90,"['thriller', 'drama']",7.3
tm296203,A Chaster Marriage,MOVIE,2016,93,"['comedy', 'romance', 'family']",5.4
tm235232,Misunderstanding,MOVIE,2015,120,"['action', 'comedy', 'romance']",4.3
tm234773,Eddie: Strongman,MOVIE,2015,98,['documentation'],7.4
tm257141,Cedric the Entertainer: Live from the Ville,MOVIE,2016,60,['comedy'],6.2
tm234069,Wedding Association 2: Circumcision,MOVIE,2015,107,['comedy'],6.3
tm278279,One in a Billion,MOVIE,2016,69,['documentation'],6.7
tm232947,Brahman Naman,MOVIE,2016,94,['comedy'],5.5
tm290157,XV Beyond the Tryline,MOVIE,2016,91,"['documentation', 'sport']",6.8
tm247396,Virunga: Gorillas in Peril,MOVIE,2015,28,['documentation'],6.6
tm246810,Santa Banta Pvt Ltd,MOVIE,2016,112,"['comedy', 'action', 'crime', 'drama']",2.7
tm239078,Jada,MOVIE,2016,16,"['drama', 'sport']",5.4
tm562821,Grandmother's Farm Part 2,MOVIE,2015,80,"['horror', 'thriller', 'comedy']",5.4
tm282988,Dieter Nuhr: Nuhr in Berlin,MOVIE,2016,68,"['comedy', 'european']",4.7
tm211571,Niyazi Gül Dörtnala,MOVIE,2015,106,"['comedy', 'drama', 'action']",4.5
tm242906,Sila Samayangalil,MOVIE,2016,101,['drama'],5.8
tm368725,Love Is a Story,MOVIE,2015,107,"['romance', 'european', 'comedy']",6.0
tm203056,Husband Factor,MOVIE,2015,108,"['comedy', 'romance', 'drama', 'fantasy']",6.2
tm233463,Husband Factor: Resurrection,MOVIE,2016,108,"['comedy', 'family', 'romance', 'drama', 'fantasy']",5.3
tm283909,The Super Parental Guardians,MOVIE,2016,115,['comedy'],4.4
tm235005,Oloibiri,MOVIE,2015,106,"['thriller', 'action', 'drama']",5.1
tm533845,Sam Kinison: The Scream Continues,MOVIE,2016,29,['documentation'],6.1
tm267112,Gang of the Caribbean,MOVIE,2016,90,"['thriller', 'european']",5.1
tm247767,Kiss of Life,MOVIE,2015,102,"['romance', 'comedy', 'drama']",5.9
tm198842,Souk Bazaar,MOVIE,2015,97,['comedy'],5.2
tm232855,Everything About Her,MOVIE,2016,126,"['drama', 'comedy']",7.2
ts91990,The Creative Indians,SHOW,2016,29,['documentation'],8.3
tm424879,Road To High & Low,MOVIE,2016,95,"['action', 'drama']",6.6
ts53513,Back to 1989,SHOW,2016,44,"['scifi', 'drama']",8.0
tm245050,The Arbitration,MOVIE,2016,100,"['drama', 'comedy']",5.0
tm247159,The Last Egg,MOVIE,2016,95,"['comedy', 'romance', 'drama']",4.8
tm244041,Jandino: Whatever it Takes,MOVIE,2016,94,['comedy'],4.5
tm407961,Gbomo Gbomo Express,MOVIE,2015,96,"['drama', 'crime']",5.0
tm225416,Janoskians: Untold and Untrue,MOVIE,2015,88,['comedy'],3.7
ts82475,The Dream Job,SHOW,2016,44,"['drama', 'family']",6.1
tm198786,Crazy Beautiful You,MOVIE,2015,115,"['drama', 'romance', 'comedy']",7.0
ts249161,Tariqi: My Way,SHOW,2015,41,"['drama', 'music']",7.1
ts107658,Mind Game,SHOW,2015,44,"['action', 'crime', 'drama']",7.5
tm232090,Snervous Tyler Oakley,MOVIE,2015,82,['documentation'],5.4
tm571645,Sommore: The Reign Continues,MOVIE,2015,92,['comedy'],7.0
tm350727,Hajwala: The Missing Engine,MOVIE,2016,96,"['drama', 'action', 'crime', 'sport', 'thriller']",2.0
tm212909,Just the Way You Are,MOVIE,2015,107,"['comedy', 'drama', 'romance']",6.3
tm233121,Dedemin Fişi,MOVIE,2016,100,"['comedy', 'family']",5.5
tm272666,The Unmarried Wife,MOVIE,2016,130,"['drama', 'romance']",5.9
tm245791,My Stupid Boss,MOVIE,2016,106,"['comedy', 'drama']",7.1
tm271333,The Third Party,MOVIE,2016,118,"['comedy', 'romance']",6.1
tm409220,Ojukokoro (Greed),MOVIE,2016,112,"['thriller', 'comedy', 'crime']",6.6
tm421382,Lakeeran,MOVIE,2016,113,['drama'],6.3
tm234735,Time Out,MOVIE,2015,98,"['drama', 'animation', 'family', 'music']",6.0
ts77795,Derry Girls,SHOW,2018,27,['comedy'],8.4
ts56683,The Sinner,SHOW,2017,45,"['crime', 'drama', 'thriller']",7.9
tm312676,Leave No Trace,MOVIE,2018,109,['drama'],7.1
ts53864,Ozark,SHOW,2017,60,"['drama', 'crime', 'thriller']",8.5
tm239091,Blade Runner 2049,MOVIE,2017,164,"['scifi', 'action', 'drama', 'thriller']",8.0
ts55668,Dark,SHOW,2017,56,"['scifi', 'crime', 'drama', 'thriller']",8.7
tm313149,12 Strong,MOVIE,2018,131,"['drama', 'action', 'war', 'history']",6.5
tm244208,It,MOVIE,2017,135,"['horror', 'fantasy', 'thriller']",7.3
ts81064,Legacies,SHOW,2018,41,"['drama', 'scifi', 'fantasy', 'horror']",7.2
ts81294,Manifest,SHOW,2018,42,"['drama', 'thriller', 'scifi']",7.1
ts53023,Riverdale,SHOW,2017,42,"['crime', 'drama', 'thriller', 'romance']",6.6
tm244259,Wind River,MOVIE,2017,107,"['thriller', 'crime', 'drama', 'western']",7.7
tm310953,Sorry to Bother You,MOVIE,2018,111,"['scifi', 'fantasy', 'comedy', 'drama']",6.9
tm232797,Dunkirk,MOVIE,2017,107,"['drama', 'war', 'action', 'thriller', 'history', 'european']",7.8
ts78801,Cobra Kai,SHOW,2018,31,"['action', 'drama', 'sport', 'comedy']",8.5
tm366889,Vice,MOVIE,2018,132,"['comedy', 'drama', 'documentation']",7.2
ts42405,Mindhunter,SHOW,2017,53,"['drama', 'crime', 'thriller']",8.6
tm315174,Phantom Thread,MOVIE,2017,130,"['drama', 'romance']",7.4
ts56768,Money Heist,SHOW,2017,49,"['thriller', 'action', 'crime', 'drama', 'european']",8.2
ts83970,All American,SHOW,2018,42,"['drama', 'sport']",7.6
ts79813,You,SHOW,2018,47,"['crime', 'drama', 'thriller', 'romance']",7.7
tm315344,Molly's Game,MOVIE,2017,140,"['drama', 'crime', 'sport']",7.4
tm318206,Den of Thieves,MOVIE,2018,140,"['thriller', 'crime', 'drama', 'action']",7.0
ts77398,Lost in Space,SHOW,2018,49,"['drama', 'scifi', 'action', 'thriller', 'family']",7.3
ts81884,Bodyguard,SHOW,2018,60,"['war', 'drama', 'thriller', 'crime', 'european']",8.1
ts82584,Rise of the Teenage Mutant Ninja Turtles,SHOW,2018,17,"['action', 'comedy', 'drama', 'scifi', 'family', 'fantasy', 'animation']",4.9
ts74816,American Vandal,SHOW,2017,33,"['crime', 'comedy', 'drama']",8.1
ts75151,Godless,SHOW,2017,65,"['drama', 'western', 'documentation', 'action', 'crime']",7.6
ts77955,Somebody Feed Phil,SHOW,2018,52,['documentation'],8.2
ts58133,Manhunt,SHOW,2017,43,"['crime', 'drama', 'thriller']",8.1
ts58433,The Haunting of Hill House,SHOW,2018,58,"['thriller', 'drama', 'horror']",8.6
tm266714,CHiPS,MOVIE,2017,100,"['action', 'comedy', 'crime']",6.0
tm425889,The Ballad of Buster Scruggs,MOVIE,2018,132,"['western', 'comedy', 'drama', 'romance']",7.3
ts42477,Babylon Berlin,SHOW,2017,49,"['drama', 'thriller', 'crime', 'history', 'european']",8.4
ts54102,Altered Carbon,SHOW,2018,52,"['scifi', 'thriller', 'action', 'drama']",7.9
ts56261,Castlevania,SHOW,2017,26,"['animation', 'drama', 'fantasy', 'horror', 'action']",8.3
ts84785,Dirty John,SHOW,2018,44,"['crime', 'drama']",7.2
tm244220,Darkest Hour,MOVIE,2017,125,"['drama', 'history', 'war', 'thriller', 'family']",7.4
ts57465,Dynasty,SHOW,2017,42,['drama'],7.2
tm367185,Won't You Be My Neighbor?,MOVIE,2018,95,['documentation'],8.4
ts57120,Good Girls,SHOW,2018,42,"['drama', 'crime', 'comedy']",7.7
ts57850,HAPPY!,SHOW,2017,43,"['scifi', 'action', 'comedy', 'crime', 'fantasy', 'thriller']",8.1
ts74823,Wet Hot American Summer: Ten Years Later,SHOW,2017,27,['comedy'],6.9
ts53663,Workin' Moms,SHOW,2017,23,"['comedy', 'drama']",7.7
ts75097,Maniac,SHOW,2018,39,"['scifi', 'comedy', 'drama']",7.7
ts79229,Wild Wild Country,SHOW,2018,67,"['crime', 'documentation']",8.1
tm287684,The Ritual,MOVIE,2017,94,"['thriller', 'horror']",6.3
ts55982,Anne with an E,SHOW,2017,46,"['drama', 'family']",8.7
tm244174,Okja,MOVIE,2017,122,"['scifi', 'fantasy', 'action', 'drama']",7.3
ts76243,The End of the F***ing World,SHOW,2017,21,"['drama', 'comedy', 'romance', 'thriller', 'crime']",8.1
ts77852,Trolls: The Beat Goes On!,SHOW,2018,20,"['comedy', 'animation', 'family', 'fantasy', 'romance']",5.8
ts56969,Atypical,SHOW,2017,31,"['comedy', 'drama']",8.3
tm288010,Final Score,MOVIE,2018,104,"['action', 'drama', 'thriller']",5.7
ts39015,A Series of Unfortunate Events,SHOW,2017,47,"['drama', 'action', 'comedy', 'family']",7.8
ts81208,Charmed,SHOW,2018,40,"['drama', 'scifi', 'fantasy']",4.6
tm300280,Rumble: The Indians Who Rocked the World,MOVIE,2017,103,"['music', 'documentation']",7.7
tm244364,The Nightingale,MOVIE,2018,136,"['thriller', 'drama', 'horror']",7.3
ts58155,Alias Grace,SHOW,2017,44,"['drama', 'crime', 'history', 'thriller']",7.7
ts269185,Cold Case Files,SHOW,2017,42,"['crime', 'documentation']",7.9
ts53198,One Day at a Time,SHOW,2017,28,"['comedy', 'drama']",8.1
tm359978,Forgotten,MOVIE,2017,109,"['thriller', 'horror', 'scifi']",7.4
tm414073,Backtrace,MOVIE,2018,92,"['crime', 'action', 'drama', 'thriller']",3.8
ts84328,The Bureau of Magical Things,SHOW,2018,24,"['scifi', 'family', 'fantasy', 'drama']",6.7
ts53545,Santa Clarita Diet,SHOW,2017,29,"['comedy', 'horror']",7.8
ts58367,Safe,SHOW,2018,45,"['drama', 'thriller', 'crime', 'european']",7.2
ts55798,Stranger,SHOW,2017,64,"['crime', 'drama', 'thriller', 'romance', 'scifi', 'comedy']",8.5
tm412550,Set It Up,MOVIE,2018,105,"['romance', 'comedy']",6.5
tm299741,Crooked House,MOVIE,2017,115,"['drama', 'thriller', 'crime']",6.3
tm239286,The Cloverfield Paradox,MOVIE,2018,102,"['horror', 'thriller', 'scifi', 'drama', 'action']",5.5
tm272060,What Happened to Monday,MOVIE,2017,123,"['scifi', 'thriller', 'drama', 'action', 'crime', 'fantasy']",6.8
ts241248,Cocomelon,SHOW,2018,6,"['animation', 'comedy', 'family']",4.7
tm266666,Gerald's Game,MOVIE,2017,104,"['horror', 'thriller', 'drama']",6.5
